id_oferta,empresa,ciudad,país,cargo,lenguaje,framework,nivel_seniority,salario_anual_usd,modalidad,fecha_publicación,fecha_publicación_year,fecha_publicación_month,fecha_publicación_quarter,source
JOB-101339,Atlas Systems,Concepción,Chile,Data Scientist,JavaScript,Vue,Senior,29992.0,Híbrido,,,,,jobs
JOB-101340,DataNova,Monterrey,México,Data Engineer,Swift,Laravel,Junior,11885.0,Híbrido,,,,,jobs
JOB-101341,IA Factory,concepción,Chile,MLOps Engineer,Swift,Flask,Junior,23.618,Híbrido,,,,,jobs
JOB-101342,GreenBit,Bogotá,Colombia,Cybersecurity Analyst,JavaScript,Node.js,Mid,,Remoto,,,,,jobs
JOB-101343,Lambda Solutions,Valparaíso,Chile,Frontend Developer,TypeScript,Vue,Mid,26686.0,Híbrido,,,,,jobs
JOB-101344,Vertex AI,Concepción,Chile,Cybersecurity Analyst,Python,Django,Junior,21738.0,Remoto,,,,,jobs
JOB-101345,SoftSmart,Rosario,Argentina,Data Analyst,C#,Angular,Mid,23063.0,Remoto,,,,,jobs
JOB-101346,Atlas Systems,???,Chile,MLOps Engineer,R,React,Mid,30663.0,Híbrido,,,,,jobs
JOB-101347,Vertex AI,Buenos Aires,Argentina,Data Analyst,C#,Spark,Mid,19978.0,Remoto,,,,,jobs
JOB-101348,SoftSmart,LIMA,Perú,Backend Developer,Kotlin,Django,Senior,23.911,Presencial,,,,,jobs
JOB-101349,RocketSoft,Bucaramanga,Colombia,MLOps Engineer,Java,Angular,Senior,14.219,Híbrido,,,,,jobs
JOB-101350,Orion Cloud,Puebla,México,Backend Developer,JavaScript,Angular,Junior,16737.0,Presencial,,,,,jobs
JOB-101351,Vertex AI,Madrid,España,Backend Developer,Java,Spark,Mid,35064.0,Híbrido,,,,,jobs
JOB-101352,QuantumWare,Medellín,Colombia,ML Engineer,Java,Laravel,Mid,9.309,Híbrido,,,,,jobs
JOB-101353,DevOpsLab,Lima,Perú,BI Developer,JavaScript,FastAPI,Senior,24183.0,Remoto,,,,,jobs
JOB-101354,QuantumWare,San Francisco,USA,Data Analyst,PHP,Angular,Mid,95346.0,Remoto,,,,,jobs
JOB-101355,Orion Cloud,Lima,Perú,Data Scientist,PHP,Laravel,Senior,28346.0,Remoto,,,,,jobs
JOB-101356,DevOpsLab,Valencia,España,MLOps Engineer,JavaScript,Spring,Junior,34977.0,Remoto,2025-02-06,2025.0,2.0,1.0,jobs
JOB-101357,Vertex AI,Buenos Aires,Argentina,ML Engineer,Python,Flask,Senior,24929.0,Remoto,,,,,jobs
JOB-101358,DevOpsLab,valparaíso,Chile,Fullstack Developer,TypeScript,Vue,Junior,17599.0,Remoto,,,,,jobs
JOB-101359,BluePixel,Concepción,Chile,Backend Developer,PHP,FastAPI,Senior,33277.0,Híbrido,,,,,jobs
JOB-101360,Lambda Solutions,Santiago,Chile,DevOps Engineer,TypeScript,Laravel,Senior,28640.0,Presencial,,,,,jobs
JOB-101361,CodeWorks,Córdoba,Argentina,Data Engineer,Python,Flask,Junior,15736.0,Presencial,,,,,jobs
JOB-101362,CyberShield,Córdoba,Argentina,Data Scientist,R,Spring,Junior,17106.0,Remoto,,,,,jobs
JOB-101363,CodeWorks,Valencia,España,Frontend Developer,Java,Laravel,Mid,38244.0,Remoto,,,,,jobs
JOB-101364,BluePixel,Bogotá,Colombia,Data Analyst,C#,Spark,Mid,9095.0,Híbrido,,,,,jobs
JOB-101365,Lambda Solutions,Guadalajara,México,BI Developer,JavaScript,Vue,Junior,11825.0,Híbrido,,,,,jobs
JOB-101366,SoftSmart,Cartagena,Colombia,Backend Developer,Kotlin,Django,Mid,14314.0,Híbrido,2022-10-02,2022.0,10.0,4.0,jobs
JOB-101367,NeoTech,Valparaíso,Chile,Backend Developer,JavaScript,FastAPI,Senior,29679.0,Híbrido,,,,,jobs
JOB-101368,GreenBit,Guadalajara,México,Fullstack Developer,TypeScript,React,Junior,15.995,Híbrido,,,,,jobs
JOB-101369,GreenBit,Cusco,Perú,Backend Developer,JavaScript,.NET,Mid,19706.0,Presencial,,,,,jobs
JOB-101370,CloudForge,San Francisco,USA,BI Developer,Scala,Laravel,Mid,90410.0,Presencial,,,,,jobs
JOB-101371,DevOpsLab,Cusco,Perú,Cloud Architect,C#,Node.js,Junior,12246.0,Híbrido,2023-08-11,2023.0,8.0,3.0,jobs
JOB-101372,Vertex AI,Cali,Colombia,MLOps Engineer,Scala,,Senior,17330.0,Remoto,,,,,jobs
JOB-101373,RocketSoft,Guadalajara,México,MLOps Engineer,Python,Angular,Senior,21850.0,Remoto,,,,,jobs
JOB-101374,Orion Cloud,Concepción,Chile,Backend Developer,PHP,Vue,Mid,24340.0,Remoto,,,,,jobs
JOB-101375,Vertex AI,Lima,Perú,BI Developer,Python,React,Senior,25600.0,Remoto,,,,,jobs
JOB-101376,Lambda Solutions,Córdoba,Argentina,Data Engineer,R,Laravel,Mid,17849.0,Remoto,,,,,jobs
JOB-101377,IA Factory,Buenos Aires,Argentina,Backend Developer,Python,Django,Mid,19319.0,Híbrido,,,,,jobs
JOB-101378,Atlas Systems,???,México,Cloud Architect,R,Spark,Senior,24034.0,Remoto,,,,,jobs
JOB-101379,GreenBit,Santiago,Chile,Frontend Developer,Scala,Flask,Mid,20366.0,Híbrido,,,,,jobs
JOB-101380,DataNova,Austin,USA,MLOps Engineer,C#,Django,Senior,,Presencial,,,,,jobs
JOB-101381,DataNova,???,México,MLOps Engineer,R,Flask,Mid,16279.0,Remoto,2024-03-05,2024.0,3.0,1.0,jobs
JOB-101382,CodeWorks,Guadalajara,México,ML Engineer,Swift,Spark,Senior,18304.0,Híbrido,,,,,jobs
JOB-101383,GreenBit,Guadalajara,México,Fullstack Developer,Kotlin,FastAPI,Mid,17088.0,Híbrido,,,,,jobs
JOB-101384,NeoTech,Cartagena,Colombia,ML Engineer,Swift,React,Mid,11490.0,Remoto,,,,,jobs
JOB-101385,Lambda Solutions,Lima,Perú,Frontend Developer,C#,Django,Senior,22.913,Remoto,,,,,jobs
JOB-101386,NeoTech,Lima,Perú,DevOps Engineer,Python,Node.js,Junior,9946.0,Híbrido,2023-02-12,2023.0,2.0,1.0,jobs
JOB-101387,Lambda Solutions,Puebla,México,Data Analyst,Scala,Spring,Mid,20.095,Presencial,2025-03-06,2025.0,3.0,1.0,jobs
JOB-101388,IA Factory,Guadalajara,México,DevOps Engineer,Kotlin,FastAPI,Mid,19845.0,Remoto,,,,,jobs
JOB-101389,DevOpsLab,Santiago,Chile,Data Analyst,Scala,Spring,Mid,27439.0,Remoto,,,,,jobs
JOB-101390,QuantumWare,Cusco,Perú,Fullstack Developer,Kotlin,,Mid,18877.0,Presencial,,,,,jobs
JOB-101391,Atlas Systems,Monterrey,México,Fullstack Developer,Go,Vue,Junior,11685.0,Híbrido,,,,,jobs
JOB-101392,IA Factory,Córdoba,Argentina,Data Engineer,JavaScript,Vue,Senior,28.516,Remoto,,,,,jobs
JOB-101393,RocketSoft,Lima,Perú,ML Engineer,Python,React,Mid,15495.0,Híbrido,,,,,jobs
JOB-101394,Atlas Systems,Seattle,USA,MLOps Engineer,Swift,Angular,Junior,100937.0,Híbrido,,,,,jobs
JOB-101395,QuantumWare,Barcelona,España,Data Scientist,Kotlin,Flask,Mid,35032.0,Remoto,,,,,jobs
JOB-101396,DataNova,Sevilla,España,Data Scientist,Scala,Laravel,Junior,33444.0,Presencial,,,,,jobs
JOB-101397,DataNova,Miami,USA,Backend Developer,Python,Flask,Mid,72876.0,Híbrido,,,,,jobs
JOB-101398,IA Factory,Puebla,México,MLOps Engineer,Java,Flask,Mid,14815.0,Híbrido,,,,,jobs
JOB-101399,CloudForge,Cusco,Perú,Frontend Developer,PHP,Spring,Junior,13241.0,Híbrido,,,,,jobs
JOB-101400,IA Factory,San Francisco,USA,Backend Developer,Kotlin,Spark,Junior,84008.0,Híbrido,,,,,jobs
JOB-101401,Lambda Solutions,Lima,Perú,Backend Developer,Swift,Node.js,Senior,27270.0,Remoto,,,,,jobs
JOB-101402,BluePixel,Valencia,España,BI Developer,C#,Laravel,Junior,31714.0,Presencial,,,,,jobs
JOB-101403,CloudForge,Concepción,Chile,MLOps Engineer,JavaScript,Spring,Senior,25266.0,Presencial,,,,,jobs
JOB-101404,GreenBit,Austin,USA,Frontend Developer,Scala,Django,Junior,88897.0,Híbrido,,,,,jobs
JOB-101405,Lambda Solutions,Barranquilla,Colombia,ML Engineer,JavaScript,Spring,Mid,10332.0,Presencial,,,,,jobs
JOB-101406,GreenBit,Barcelona,España,DevOps Engineer,PHP,Node.js,Senior,66090.0,Híbrido,,,,,jobs
JOB-101407,NeoTech,Guadalajara,México,Fullstack Developer,C#,Node.js,Senior,32254.0,Híbrido,,,,,jobs
JOB-101408,BluePixel,Valencia,España,MLOps Engineer,PHP,,Mid,42709.0,Híbrido,,,,,jobs
JOB-101409,CloudForge,New York,USA,Cloud Architect,Kotlin,Node.js,Mid,109084.0,Híbrido,,,,,jobs
JOB-101410,Atlas Systems,Cartagena,Colombia,Data Analyst,Python,Spark,Junior,7783.0,Presencial,,,,,jobs
JOB-101411,IA Factory,Seattle,USA,Frontend Developer,PHP,Node.js,Senior,184.491,Remoto,,,,,jobs
JOB-101412,IA Factory,ROSARIO,Argentina,Cybersecurity Analyst,R,Angular,Junior,16522.0,Remoto,,,,,jobs
JOB-101413,BluePixel,Valencia,España,Fullstack Developer,PHP,Angular,Senior,61178.0,Híbrido,,,,,jobs
JOB-101414,CodeWorks,Arequipa,Perú,ML Engineer,JavaScript,React,Senior,21956.0,Remoto,,,,,jobs
JOB-101415,Atlas Systems,Seattle,USA,Cloud Architect,JavaScript,.NET,Mid,94073.0,Presencial,,,,,jobs
JOB-101416,Orion Cloud,Unknown,Argentina,Data Scientist,Go,React,Mid,16439.0,Híbrido,,,,,jobs
JOB-101417,CyberShield,Cali,Colombia,Data Engineer,Scala,Angular,Senior,16195.0,Remoto,2022-09-02,2022.0,9.0,3.0,jobs
JOB-101418,BluePixel,Valencia,España,Cybersecurity Analyst,Go,Spring,Mid,38088.0,Remoto,,,,,jobs
JOB-101419,Orion Cloud,New York,USA,Data Engineer,R,.NET,Mid,98645.0,Presencial,,,,,jobs
JOB-101420,CloudForge,Cusco,Perú,Backend Developer,Swift,,Mid,21768.0,Remoto,,,,,jobs
JOB-101421,DataNova,Córdoba,Argentina,Backend Developer,Scala,Django,Junior,17154.0,Remoto,,,,,jobs
JOB-101422,QuantumWare,Puebla,México,Data Scientist,Go,Spring,Senior,26121.0,Remoto,,,,,jobs
JOB-101423,Vertex AI,Santiago,Chile,DevOps Engineer,Kotlin,Vue,Mid,25.144,Remoto,,,,,jobs
JOB-101424,RocketSoft,Cali,Colombia,Fullstack Developer,Java,FastAPI,Senior,21866.0,Presencial,,,,,jobs
JOB-101425,DataNova,Cartagena,Colombia,Data Engineer,Scala,Laravel,Senior,15340.0,Híbrido,,,,,jobs
JOB-101426,Lambda Solutions,Cusco,Perú,Data Scientist,JavaScript,Angular,Junior,16966.0,Remoto,,,,,jobs
JOB-101427,DevOpsLab,Buenos Aires,Argentina,Cloud Architect,Kotlin,Flask,Junior,11292.0,Remoto,,,,,jobs
JOB-101428,GreenBit,CDMX,México,Cybersecurity Analyst,Python,React,Senior,21.881,Híbrido,,,,,jobs
JOB-101429,CodeWorks,Austin,USA,Frontend Developer,Python,FastAPI,Junior,80679.0,Presencial,,,,,jobs
JOB-101430,Atlas Systems,Madrid,España,ML Engineer,PHP,Spark,Mid,37082.0,Presencial,,,,,jobs
JOB-101431,SoftSmart,Concepción,Chile,Backend Developer,R,Spring,Mid,36.277,Presencial,,,,,jobs
JOB-101432,CloudForge,Guadalajara,México,MLOps Engineer,Scala,.NET,Junior,19.971,Presencial,,,,,jobs
JOB-101433,NeoTech,Concepción,Chile,DevOps Engineer,Kotlin,.NET,Junior,15.442,Presencial,,,,,jobs
JOB-101434,Orion Cloud,Guadalajara,México,Backend Developer,TypeScript,Node.js,Senior,21.152,Híbrido,,,,,jobs
JOB-101435,IA Factory,Concepción,Chile,Cloud Architect,Java,,Junior,19573.0,Presencial,,,,,jobs
JOB-101436,SoftSmart,Lima,Perú,Data Analyst,Python,Vue,Mid,22698.0,Híbrido,,,,,jobs
JOB-101437,BluePixel,Sevilla,España,Frontend Developer,C#,Angular,Junior,35583.0,Híbrido,,,,,jobs
JOB-101438,GreenBit,Bogotá,Colombia,Data Scientist,Python,Flask,Mid,12589.0,Híbrido,,,,,jobs
JOB-101439,Atlas Systems,Valparaíso,Chile,Backend Developer,R,FastAPI,Mid,19696.0,Presencial,,,,,jobs
JOB-101440,Lambda Solutions,Arequipa,Perú,Data Scientist,Python,Node.js,Junior,12.576,Híbrido,,,,,jobs
JOB-101441,IA Factory,Cusco,Perú,BI Developer,JavaScript,Flask,Junior,8603.0,Híbrido,,,,,jobs
JOB-101442,DevOpsLab,concepción,Chile,Cloud Architect,Go,Laravel,Senior,26942.0,Híbrido,,,,,jobs
JOB-101443,GreenBit,Miami,USA,Data Scientist,Go,React,Senior,,Híbrido,,,,,jobs
JOB-101444,QuantumWare,Concepción,Chile,ML Engineer,Scala,Vue,Junior,22376.0,Remoto,,,,,jobs
JOB-101445,DevOpsLab,Puebla,México,Frontend Developer,Python,Vue,Junior,11590.0,Remoto,,,,,jobs
JOB-101446,Lambda Solutions,VALPARAÍSO,Chile,Data Scientist,R,Laravel,Senior,35586.0,Híbrido,,,,,jobs
JOB-101447,Orion Cloud,Cusco,Perú,Data Analyst,Swift,Laravel,Junior,17921.0,Híbrido,,,,,jobs
JOB-101448,GreenBit,Barcelona,España,Cloud Architect,Swift,Spring,Junior,31163.0,Presencial,,,,,jobs
JOB-101449,QuantumWare,Puebla,México,Cybersecurity Analyst,PHP,Angular,Junior,13747.0,Remoto,,,,,jobs
JOB-101450,BluePixel,Puebla,México,MLOps Engineer,C#,FastAPI,Mid,19664.0,Remoto,,,,,jobs
JOB-101451,CodeWorks,Arequipa,Perú,Data Scientist,R,Flask,Junior,15550.0,Híbrido,,,,,jobs
JOB-101452,IA Factory,Cusco,Perú,Data Scientist,Scala,Laravel,Mid,18.231,Presencial,,,,,jobs
JOB-101453,GreenBit,Córdoba,Argentina,Data Analyst,Kotlin,React,Senior,25772.0,Híbrido,,,,,jobs
JOB-101454,QuantumWare,???,Argentina,Frontend Developer,TypeScript,Vue,Mid,18742.0,Remoto,,,,,jobs
JOB-101455,BluePixel,puebla,México,MLOps Engineer,JavaScript,Flask,Mid,18.257,Presencial,,,,,jobs
JOB-101456,DataNova,Monterrey,México,BI Developer,C#,React,Senior,23143.0,Presencial,,,,,jobs
JOB-101457,RocketSoft,CDMX,México,Data Scientist,Scala,.NET,Senior,30.258,Remoto,,,,,jobs
JOB-101458,BluePixel,CDMX,México,Frontend Developer,Python,Vue,Mid,20.425,Híbrido,2022-01-09,2022.0,1.0,1.0,jobs
JOB-101459,Orion Cloud,Rosario,Argentina,Data Scientist,JavaScript,React,Junior,18622.0,Híbrido,,,,,jobs
JOB-101460,QuantumWare,Seattle,USA,Data Scientist,Kotlin,React,Junior,99175.0,Remoto,,,,,jobs
JOB-101461,GreenBit,lima,Perú,Frontend Developer,R,Spark,Mid,22277.0,Remoto,,,,,jobs
JOB-101462,Vertex AI,Austin,USA,Backend Developer,Python,Spring,Junior,92226.0,Presencial,,,,,jobs
JOB-101463,RocketSoft,Santiago,Chile,MLOps Engineer,TypeScript,Spring,Mid,26410.0,Remoto,,,,,jobs
JOB-101464,DataNova,Medellín,Colombia,MLOps Engineer,JavaScript,Spring,Mid,11661.0,Presencial,,,,,jobs
JOB-101465,RocketSoft,Buenos Aires,Argentina,Fullstack Developer,Swift,Flask,Junior,21533.0,Híbrido,,,,,jobs
JOB-101466,Orion Cloud,Córdoba,Argentina,BI Developer,JavaScript,Django,Senior,25189.0,Remoto,,,,,jobs
JOB-101467,RocketSoft,Bogotá,Colombia,Frontend Developer,PHP,,Junior,8.714,Presencial,2025-11-06,2025.0,11.0,4.0,jobs
JOB-101468,SoftSmart,Valparaíso,Chile,ML Engineer,PHP,React,Junior,17405.0,Híbrido,,,,,jobs
JOB-101469,CloudForge,Cusco,Perú,Data Engineer,PHP,.NET,Junior,14874.0,Presencial,,,,,jobs
JOB-101470,RocketSoft,???,USA,DevOps Engineer,TypeScript,Laravel,Mid,101.022,Remoto,,,,,jobs
JOB-101471,CodeWorks,Sevilla,España,Data Engineer,JavaScript,Laravel,Senior,61.452,Híbrido,,,,,jobs
JOB-101472,Vertex AI,Unknown,Colombia,Backend Developer,Java,.NET,Senior,16243.0,Remoto,,,,,jobs
JOB-101473,Vertex AI,Miami,USA,Data Analyst,R,FastAPI,Senior,98486.0,Híbrido,,,,,jobs
JOB-101474,CyberShield,Córdoba,Argentina,Frontend Developer,Kotlin,Django,Senior,29355.0,Híbrido,,,,,jobs
JOB-101475,GreenBit,Lima,Perú,Cybersecurity Analyst,Go,Flask,Mid,20640.0,Presencial,,,,,jobs
JOB-101476,CloudForge,Monterrey,México,Data Scientist,TypeScript,Spring,Senior,25335.0,Remoto,,,,,jobs
JOB-101477,Vertex AI,Madrid,España,Backend Developer,Go,Spark,Senior,52167.0,Remoto,,,,,jobs
JOB-101478,SoftSmart,Córdoba,Argentina,Backend Developer,Java,Laravel,Senior,30379.0,Remoto,2024-04-05,2024.0,4.0,2.0,jobs
JOB-101479,CodeWorks,???,Argentina,Data Analyst,C#,Laravel,Mid,24310.0,Remoto,,,,,jobs
JOB-101480,SoftSmart,Sevilla,España,ML Engineer,Swift,Laravel,Junior,30116.0,Presencial,,,,,jobs
JOB-101481,RocketSoft,Arequipa,Perú,Backend Developer,R,.NET,Mid,14.176,Presencial,,,,,jobs
JOB-101482,DevOpsLab,ROSARIO,Argentina,Fullstack Developer,Go,Vue,Junior,14654.0,Remoto,,,,,jobs
JOB-101483,QuantumWare,Cartagena,Colombia,MLOps Engineer,Go,Django,Senior,16391.0,Remoto,,,,,jobs
JOB-101484,DataNova,Barranquilla,Colombia,DevOps Engineer,Go,Laravel,Mid,8.764,Remoto,,,,,jobs
JOB-101485,GreenBit,???,Perú,Backend Developer,Python,Spark,Junior,16.069,Presencial,2024-09-01,2024.0,9.0,3.0,jobs
JOB-101486,Atlas Systems,New York,USA,Frontend Developer,Scala,,Junior,67.288,Remoto,,,,,jobs
JOB-101487,Orion Cloud,Madrid,España,Cybersecurity Analyst,TypeScript,React,Senior,57278.0,Híbrido,,,,,jobs
JOB-101488,QuantumWare,Santiago,Chile,Backend Developer,JavaScript,Spark,Junior,20592.0,Híbrido,,,,,jobs
JOB-101489,Vertex AI,Cusco,Perú,Data Analyst,JavaScript,Angular,Junior,13733.0,Remoto,2024-03-05,2024.0,3.0,1.0,jobs
JOB-101490,BluePixel,Unknown,España,Data Analyst,Python,.NET,Mid,47293.0,Remoto,,,,,jobs
JOB-101491,Orion Cloud,Córdoba,Argentina,Data Analyst,R,React,Senior,25651.0,Presencial,,,,,jobs
JOB-101492,Lambda Solutions,???,España,Data Scientist,PHP,Angular,Mid,34178.0,Híbrido,,,,,jobs
JOB-101493,CodeWorks,Madrid,España,Frontend Developer,Go,React,Mid,39.68,Presencial,,,,,jobs
JOB-101494,Atlas Systems,Valencia,España,DevOps Engineer,Go,Laravel,Junior,34.235,Presencial,,,,,jobs
JOB-101495,SoftSmart,San Francisco,USA,Data Analyst,R,.NET,Junior,75.995,Remoto,,,,,jobs
JOB-101496,CyberShield,Valencia,España,Cloud Architect,PHP,Vue,Junior,25.927,Remoto,,,,,jobs
JOB-101497,Vertex AI,Madrid,España,Backend Developer,Swift,.NET,Senior,58727.0,Híbrido,,,,,jobs
JOB-101498,CodeWorks,Barranquilla,Colombia,Data Analyst,Go,Vue,Junior,10.471,Presencial,,,,,jobs
JOB-101499,CyberShield,Medellín,Colombia,Fullstack Developer,Kotlin,Node.js,Junior,12589.0,Remoto,,,,,jobs
JOB-101500,DataNova,Córdoba,Argentina,Cybersecurity Analyst,R,Django,Junior,15472.0,Presencial,,,,,jobs
JOB-100057,SoftSmart,Córdoba,Argentina,Data Engineer,Java,Django,Senior,21.973,Presencial,,,,,jobs
JOB-101420,CloudForge,Cusco,Perú,Backend Developer,Swift,Vue,Mid,21768.0,Remoto,,,,,jobs
