ID_Oferta,Empresa,Ciudad,País,Cargo,Lenguaje,Framework,Nivel_Seniority,Salario_Anual_USD,Modalidad,Fecha_Publicación
JOB-101375,Vertex AI,Lima,Perú,BI Developer,Python,React,Senior,$25600,Remoto,2022/08/26
JOB-101376,Lambda Solutions,Córdoba,Argentina,Data Engineer,R,Laravel,Mid,"$17,849",Remoto,2024/04/30
JOB-101377,IA Factory,Buenos Aires,Argentina,Backend Developer,Python,Django,Mid,USD 19319,Híbrido,2025/05/28
JOB-101378,Atlas Systems,???,México,Cloud Architect,R,Spark,Senior,24034,Remoto,2022/04/12
JOB-101379,GreenBit,Santiago,Chile,Frontend Developer,Scala,Flask,Mid,"$20,366",Híbrido,2024-01-28
JOB-101380,DataNova,Austin,USA,MLOps Engineer,C#,Django,Senior,$129197,Presencial,17/01/2025
JOB-101381,DataNova,???,México,MLOps Engineer,R,Flask,Mid,USD 16279,Remoto,03/05/2024
JOB-101382,CodeWorks,Guadalajara,México,ML Engineer,Swift,Spark,Senior,18304,Híbrido,2024-10-18
JOB-101383,GreenBit,Guadalajara,México,Fullstack Developer,Kotlin,FastAPI,Mid,$17088,Híbrido,2025-02-25
JOB-101384,NeoTech,Cartagena,Colombia,ML Engineer,Swift,React,Mid,$11490,Remoto,13-03-2024
JOB-101385,Lambda Solutions,Lima,Perú,Frontend Developer,C#,Django,Senior,US$ 22.913,Remoto,14/05/2024
JOB-101386,NeoTech,Lima,Perú,DevOps Engineer,Python,Node.js,Junior,9946,Híbrido,02/12/2023
JOB-101387,Lambda Solutions,Puebla,México,Data Analyst,Scala,Spring,Mid,US$ 20.095,Presencial,03/06/2025
JOB-101388,IA Factory,Guadalajara,México,DevOps Engineer,Kotlin,FastAPI,Mid,$19845,Remoto,26/05/2024
JOB-101389,DevOpsLab,Santiago,Chile,Data Analyst,Scala,Spring,Mid,27439,Remoto,29/08/2025
JOB-101390,QuantumWare,Cusco,Perú,Fullstack Developer,Kotlin,,Mid,USD 18877,Presencial,2025-02-13
JOB-101391,Atlas Systems,Monterrey,México,Fullstack Developer,Go,Vue,Junior,$11685,Híbrido,2023/05/22
JOB-101392,IA Factory,Córdoba,Argentina,Data Engineer,JavaScript,Vue,Senior,US$ 28.516,Remoto,2022-12-17
JOB-101393,RocketSoft,Lima,Perú,ML Engineer,Python,React,Mid,15495,Híbrido,2024/01/04
JOB-101394,Atlas Systems,Seattle,USA,MLOps Engineer,Swift,Angular,Junior,100937,Híbrido,2022-02-01
JOB-101395,QuantumWare,Barcelona,España,Data Scientist,Kotlin,Flask,Mid,USD 35032,Remoto,18-07-2024
JOB-101396,DataNova,Sevilla,España,Data Scientist,Scala,Laravel,Junior,$33444,Presencial,12-02-2022
JOB-101397,DataNova,Miami,USA,Backend Developer,Python,Flask,Mid,"$72,876",Híbrido,22/05/2022
JOB-101398,IA Factory,Puebla,México,MLOps Engineer,Java,Flask,Mid,14815,Híbrido,30/07/2022
JOB-101399,CloudForge,Cusco,Perú,Frontend Developer,PHP,Spring,Junior,$13241,Híbrido,2024-10-19
JOB-101400,IA Factory,San Francisco,USA,Backend Developer,Kotlin,Spark,Junior,"$84,008",Híbrido,06-11-2022
JOB-101401,Lambda Solutions,Lima,Perú,Backend Developer,Swift,Node.js,Senior,$27270,Remoto,2023/11/22
JOB-101402,BluePixel,Valencia,España,BI Developer,C#,Laravel,Junior,31714,Presencial,2023/05/30
JOB-101403,CloudForge,Concepción,Chile,MLOps Engineer,JavaScript,Spring,Senior,USD 25266,Presencial,16/05/2022
JOB-101404,GreenBit,Austin,USA,Frontend Developer,Scala,Django,Junior,$88897,Híbrido,06-09-2024
JOB-101405,Lambda Solutions,Barranquilla,Colombia,ML Engineer,JavaScript,Spring,Mid,$10332,Presencial,2024/01/20
JOB-101406,GreenBit,Barcelona,España,DevOps Engineer,PHP,Node.js,Senior,USD 66090,Híbrido,06-02-2025
JOB-101407,NeoTech,Guadalajara,México,Fullstack Developer,C#,Node.js,Senior,USD 32254,Híbrido,16-12-2024
JOB-101408,BluePixel,Valencia,España,MLOps Engineer,PHP,,Mid,USD 42709,Híbrido,29/07/2024
JOB-101409,CloudForge,New York,USA,Cloud Architect,Kotlin,Node.js,Mid,"$109,084",Híbrido,30-03-2025
JOB-101410,Atlas Systems,Cartagena,Colombia,Data Analyst,Python,Spark,Junior,USD 7783,Presencial,2022/07/27
JOB-101411,IA Factory,Seattle,USA,Frontend Developer,PHP,Node.js,Senior,US$ 184.491,Remoto,2025/09/25
JOB-101412,IA Factory,ROSARIO,Argentina,Cybersecurity Analyst,R,Angular,Junior,16522,Remoto,2024/10/28
JOB-101413,BluePixel,Valencia,España,Fullstack Developer,PHP,Angular,Senior,"$61,178",Híbrido,16-03-2023
JOB-101414,CodeWorks,Arequipa,Perú,ML Engineer,JavaScript,React,Senior,USD 21956,Remoto,2022/12/23
JOB-101415,Atlas Systems,Seattle,USA,Cloud Architect,JavaScript,.NET,Mid,"$94,073",Presencial,2023/04/19
JOB-101416,Orion Cloud,,Argentina,Data Scientist,Go,React,Mid,USD 16439,Híbrido,30/07/2023
JOB-101417,CyberShield,Cali,Colombia,Data Engineer,Scala,Angular,Senior,$16195,Remoto,09/02/2022
JOB-101418,BluePixel,Valencia,España,Cybersecurity Analyst,Go,Spring,Mid,$38088,Remoto,2023-12-19
JOB-101419,Orion Cloud,New York,USA,Data Engineer,R,.NET,Mid,"$98,645",Presencial,08-11-2023
JOB-101420,CloudForge,Cusco,Perú,Backend Developer,Swift,,Mid,21768,Remoto,2022-07-13
JOB-101421,DataNova,Córdoba,Argentina,Backend Developer,Scala,Django,Junior,USD 17154,Remoto,2023/06/15
JOB-101422,QuantumWare,Puebla,México,Data Scientist,Go,Spring,Senior,$26121,Remoto,2025/07/24
JOB-101423,Vertex AI,Santiago,Chile,DevOps Engineer,Kotlin,Vue,Mid,US$ 25.144,Remoto,2025/08/10
JOB-101424,RocketSoft,Cali,Colombia,Fullstack Developer,Java,FastAPI,Senior,$21866,Presencial,2022-01-04
JOB-101425,DataNova,Cartagena,Colombia,Data Engineer,Scala,Laravel,Senior,15340,Híbrido,2022/05/07
JOB-101426,Lambda Solutions,Cusco,Perú,Data Scientist,JavaScript,Angular,Junior,USD 16966,Remoto,16/09/2024
JOB-101427,DevOpsLab,Buenos Aires,Argentina,Cloud Architect,Kotlin,Flask,Junior,11292,Remoto,03-02-2025
JOB-101428,GreenBit,CDMX,México,Cybersecurity Analyst,Python,React,Senior,US$ 21.881,Híbrido,2022-12-26
JOB-101429,CodeWorks,Austin,USA,Frontend Developer,Python,FastAPI,Junior,USD 80679,Presencial,2022/10/09
JOB-101430,Atlas Systems,Madrid,España,ML Engineer,PHP,Spark,Mid,$37082,Presencial,2025/04/30
JOB-101431,SoftSmart,Concepción,Chile,Backend Developer,R,Spring,Mid,US$ 36.277,Presencial,2025/05/18
JOB-101432,CloudForge,Guadalajara,México,MLOps Engineer,Scala,.NET,Junior,US$ 19.971,Presencial,2024-12-13
JOB-101433,NeoTech,Concepción,Chile,DevOps Engineer,Kotlin,.NET,Junior,US$ 15.442,Presencial,16-12-2023
JOB-101434,Orion Cloud,Guadalajara ,México,Backend Developer,TypeScript,Node.js,Senior,US$ 21.152,Híbrido,2023/11/28
JOB-101435,IA Factory,Concepción,Chile,Cloud Architect,Java,,Junior,"$19,573",Presencial,2023/11/25
JOB-101436,SoftSmart,Lima ,Perú,Data Analyst,Python,Vue,Mid,USD 22698,Híbrido,2025/05/16
JOB-101437,BluePixel,Sevilla,España,Frontend Developer,C#,Angular,Junior,35583,Híbrido,2022/07/25
JOB-101438,GreenBit,Bogotá,Colombia,Data Scientist,Python,Flask,Mid,USD 12589,Híbrido,2023/01/04
JOB-101439,Atlas Systems,Valparaíso,Chile,Backend Developer,R,FastAPI,Mid,USD 19696,Presencial,30/10/2024
JOB-101440,Lambda Solutions,Arequipa,Perú,Data Scientist,Python,Node.js,Junior,US$ 12.576,Híbrido,28/12/2024
JOB-101441,IA Factory,Cusco,Perú,BI Developer,JavaScript,Flask,Junior,8603,Híbrido,2025-07-30
JOB-101442,DevOpsLab,concepción,Chile,Cloud Architect,Go,Laravel,Senior,USD 26942,Híbrido,2022/04/06
JOB-101443,GreenBit,Miami,USA,Data Scientist,Go,React,Senior,"$141,553",Híbrido,2025/01/14
JOB-101444,QuantumWare,Concepción,Chile,ML Engineer,Scala,Vue,Junior,"$22,376",Remoto,2022-05-09
JOB-101445,DevOpsLab,Puebla,México,Frontend Developer,Python,Vue,Junior,$11590,Remoto,21-10-2025
JOB-101446,Lambda Solutions,VALPARAÍSO,Chile,Data Scientist,R,Laravel,Senior,"$35,586",Híbrido,2024-05-28
JOB-101447,Orion Cloud,Cusco,Perú,Data Analyst,Swift,Laravel,Junior,"$17,921",Híbrido,2024/07/24
JOB-101448,GreenBit,Barcelona,España,Cloud Architect,Swift,Spring,Junior,$31163,Presencial,14-12-2023
JOB-101449,QuantumWare,Puebla,México,Cybersecurity Analyst,PHP,Angular,Junior,"$13,747",Remoto,25/11/2023
JOB-101450,BluePixel,Puebla ,México,MLOps Engineer,C#,FastAPI,Mid,19664,Remoto,30/05/2022
JOB-101451,CodeWorks,Arequipa,Perú,Data Scientist,R,Flask,Junior,$15550,Híbrido,2022-02-07
JOB-101452,IA Factory,Cusco,Perú,Data Scientist,Scala,Laravel,Mid,US$ 18.231,Presencial,2024/06/05
JOB-101453,GreenBit,Córdoba,Argentina,Data Analyst,Kotlin,React,Senior,$25772,Híbrido,2022/03/25
JOB-101454,QuantumWare,???,Argentina,Frontend Developer,TypeScript,Vue,Mid,$18742,Remoto,30-10-2024
JOB-101455,BluePixel,puebla,México,MLOps Engineer,JavaScript,Flask,Mid,US$ 18.257,Presencial,22/05/2022
JOB-101456,DataNova,Monterrey,México,BI Developer,C#,React,Senior,"$23,143",Presencial,2022/11/07
JOB-101457,RocketSoft,CDMX,México,Data Scientist,Scala,.NET,Senior,US$ 30.258,Remoto,19/10/2025
JOB-101458,BluePixel,CDMX,México,Frontend Developer,Python,Vue,Mid,US$ 20.425,Híbrido,01/09/2022
JOB-101459,Orion Cloud,Rosario,Argentina,Data Scientist,JavaScript,React,Junior,USD 18622,Híbrido,2023-10-05
JOB-101460,QuantumWare,Seattle,USA,Data Scientist,Kotlin,React,Junior,USD 99175,Remoto,2025-10-13
JOB-101461,GreenBit,lima,Perú,Frontend Developer,R,Spark,Mid,$22277,Remoto,2023/04/06
JOB-101462,Vertex AI,Austin,USA,Backend Developer,Python,Spring,Junior,$92226,Presencial,26/11/2024
JOB-101463,RocketSoft,Santiago,Chile,MLOps Engineer,TypeScript,Spring,Mid,"$26,410",Remoto,15-01-2022
JOB-101464,DataNova,Medellín ,Colombia,MLOps Engineer,JavaScript,Spring,Mid,"$11,661",Presencial,22/03/2024
JOB-101465,RocketSoft,Buenos Aires,Argentina,Fullstack Developer,Swift,Flask,Junior,USD 21533,Híbrido,2023-11-23
JOB-101466,Orion Cloud,Córdoba,Argentina,BI Developer,JavaScript,Django,Senior,$25189,Remoto,2022/10/04
JOB-101467,RocketSoft,Bogotá,Colombia,Frontend Developer,PHP,,Junior,US$ 8.714,Presencial,11/06/2025
JOB-101468,SoftSmart,Valparaíso ,Chile,ML Engineer,PHP,React,Junior,"$17,405",Híbrido,2025-02-17
JOB-101469,CloudForge,Cusco,Perú,Data Engineer,PHP,.NET,Junior,$14874,Presencial,13-06-2025
JOB-101470,RocketSoft,???,USA,DevOps Engineer,TypeScript,Laravel,Mid,US$ 101.022,Remoto,18/04/2025
JOB-101471,CodeWorks,Sevilla,España,Data Engineer,JavaScript,Laravel,Senior,US$ 61.452,Híbrido,2025/08/16
JOB-101472,Vertex AI,,Colombia,Backend Developer,Java,.NET,Senior,16243,Remoto,17/12/2024
JOB-101473,Vertex AI,Miami ,USA,Data Analyst,R,FastAPI,Senior,$98486,Híbrido,2024/10/31
JOB-101474,CyberShield,Córdoba ,Argentina,Frontend Developer,Kotlin,Django,Senior,USD 29355,Híbrido,2025/10/05
JOB-101475,GreenBit,Lima,Perú,Cybersecurity Analyst,Go,Flask,Mid,$20640,Presencial,23-07-2023
JOB-101476,CloudForge,Monterrey,México,Data Scientist,TypeScript,Spring,Senior,"$25,335",Remoto,2025-09-02
JOB-101477,Vertex AI,Madrid,España,Backend Developer,Go,Spark,Senior,$52167,Remoto,2024-10-12
JOB-101478,SoftSmart,Córdoba,Argentina,Backend Developer,Java,Laravel,Senior,$30379,Remoto,04/05/2024
JOB-101479,CodeWorks,???,Argentina,Data Analyst,C#,Laravel,Mid,$24310,Remoto,14/09/2023
JOB-101480,SoftSmart,Sevilla,España,ML Engineer,Swift,Laravel,Junior,USD 30116,Presencial,2024/02/03
JOB-101481,RocketSoft,Arequipa,Perú,Backend Developer,R,.NET,Mid,US$ 14.176,Presencial,24-09-2025
JOB-101482,DevOpsLab,ROSARIO,Argentina,Fullstack Developer,Go,Vue,Junior,USD 14654,Remoto,10-01-2023
JOB-101483,QuantumWare,Cartagena,Colombia,MLOps Engineer,Go,Django,Senior,16391,Remoto,2024-12-29
JOB-101484,DataNova,Barranquilla,Colombia,DevOps Engineer,Go,Laravel,Mid,US$ 8.764,Remoto,30/03/2023
JOB-101485,GreenBit,???,Perú,Backend Developer,Python,Spark,Junior,US$ 16.069,Presencial,09/01/2024
JOB-101486,Atlas Systems,New York,USA,Frontend Developer,Scala,,Junior,US$ 67.288,Remoto,2022/01/07
JOB-101487,Orion Cloud,Madrid,España,Cybersecurity Analyst,TypeScript,React,Senior,$57278,Híbrido,22-01-2022
JOB-101488,QuantumWare,Santiago,Chile,Backend Developer,JavaScript,Spark,Junior,"$20,592",Híbrido,2024/06/12
JOB-101489,Vertex AI,Cusco,Perú,Data Analyst,JavaScript,Angular,Junior,$13733,Remoto,03/05/2024
JOB-101490,BluePixel,,España,Data Analyst,Python,.NET,Mid,USD 47293,Remoto,2024/07/29
JOB-101491,Orion Cloud,Córdoba,Argentina,Data Analyst,R,React,Senior,"$25,651",Presencial,13-11-2022
JOB-101492,Lambda Solutions,???,España,Data Scientist,PHP,Angular,Mid,$34178,Híbrido,2024-10-24
JOB-101493,CodeWorks,Madrid,España,Frontend Developer,Go,React,Mid,US$ 39.680,Presencial,29/01/2024
JOB-101494,Atlas Systems,Valencia,España,DevOps Engineer,Go,Laravel,Junior,US$ 34.235,Presencial,2025-02-16
JOB-101495,SoftSmart,San Francisco,USA,Data Analyst,R,.NET,Junior,US$ 75.995,Remoto,14/03/2025
JOB-101496,CyberShield,Valencia,España,Cloud Architect,PHP,Vue,Junior,US$ 25.927,Remoto,2023/08/23
JOB-101497,Vertex AI,Madrid,España,Backend Developer,Swift,.NET,Senior,$58727,Híbrido,2025/05/09
JOB-101498,CodeWorks,Barranquilla,Colombia,Data Analyst,Go,Vue,Junior,US$ 10.471,Presencial,2022/11/20
JOB-101499,CyberShield,Medellín,Colombia,Fullstack Developer,Kotlin,Node.js,Junior,"$12,589",Remoto,2025-06-06
JOB-101500,DataNova,Córdoba,Argentina,Cybersecurity Analyst,R,Django,Junior,15472,Presencial,2024-10-12
JOB-100391,CodeWorks,Concepción,Chile,DevOps Engineer,Go,Spark,Junior,$20478,Híbrido,2022/01/31
JOB-100638,IA Factory,Cali,Colombia,Data Engineer,Swift,Node.js,Senior,$13291,Remoto,28-05-2023
JOB-101426,Lambda Solutions,Cusco,Perú,Data Scientist,JavaScript,Angular,Junior,USD 16966,Remoto,16/09/2024
JOB-100445,GreenBit,BARRANQUILLA,Colombia,ML Engineer,R,Spark,Senior,USD 18146,Híbrido,21/11/2024
JOB-100568,DevOpsLab,???,Argentina,Cybersecurity Analyst,Kotlin,Angular,Mid,USD 21974,Presencial,2025/09/21
JOB-101141,SoftSmart,Puebla,México,ML Engineer,PHP,Vue,Junior,US$ 17.126,Presencial,2023-12-06
JOB-100239,RocketSoft,New York,USA,DevOps Engineer,Kotlin,React,Senior,122517,Presencial,2023/08/09
JOB-100057,SoftSmart,Córdoba,Argentina,Data Engineer,Java,Django,Senior,US$ 21.973,Presencial,10-08-2023
JOB-100616,CodeWorks,Rosario,Argentina,Backend Developer,Scala,Spark,Junior,US$ 17.494,Remoto,2023-12-05
JOB-101206,CodeWorks,Buenos Aires,Argentina,ML Engineer,C#,Vue,Mid,USD 20254,Presencial,31-10-2025
JOB-100733,SoftSmart,Valparaíso,Chile,Data Analyst,TypeScript,Django,Senior,US$ 39.059,Remoto,28-06-2022
JOB-100622,Vertex AI,Madrid,España,MLOps Engineer,TypeScript,.NET,Junior,US$ 33.718,Presencial,31/03/2022
JOB-101420,CloudForge,Cusco,Perú,Backend Developer,Swift,Vue,Mid,21768,Remoto,2022-07-13
JOB-100030,NeoTech,New York,USA,DevOps Engineer,Java,React,Senior,US$ 124.691,Presencial,2025/08/10
JOB-100317,DevOpsLab,???,Perú,Frontend Developer,Go,Node.js,Senior,"$36,014",Remoto,2024-03-12
JOB-100209,Lambda Solutions,Austin,USA,Data Engineer,Swift,Flask,Junior,US$ 70.942,Híbrido,15/11/2024
JOB-100049,DevOpsLab,Valencia,España,Fullstack Developer,Go,Spark,Senior,USD 55349,Remoto,2024-09-14
JOB-100704,QuantumWare,Cusco,Perú,BI Developer,R,Vue,Senior,US$ 18.785,Híbrido,24/02/2023
JOB-100390,CloudForge,Valparaíso,Chile,Data Analyst,JavaScript,Spark,Senior,US$ 34.334,Remoto,22-10-2022
JOB-101130,NeoTech,Valparaíso,Chile,Cloud Architect,R,Laravel,Junior,USD 21049,Remoto,21-05-2023
JOB-101097,GreenBit,Guadalajara,México,Data Scientist,C#,FastAPI,Senior,"$23,989",Híbrido,24/03/2023
JOB-100643,Vertex AI,???,Chile,Data Engineer,Kotlin,Vue,Senior,US$ 29.612,Híbrido,2025/10/27
JOB-101168,CodeWorks,Cusco,Perú,Fullstack Developer,Python,React,Senior,USD 22444,Presencial,24/09/2025
JOB-101253,IA Factory,CDMX,México,BI Developer,Scala,Django,Senior,$25027,Híbrido,26/05/2022
JOB-100805,RocketSoft,San Francisco,USA,Data Engineer,Swift,Vue,Mid,USD 98401,Híbrido,11-01-2022
JOB-100552,CloudForge,Concepción,Chile,Data Analyst,Java,.NET,Mid,US$ 21.651,Híbrido,17-09-2022
JOB-100623,RocketSoft,New York,USA,Cloud Architect,TypeScript,Spark,Mid,US$ 106.445,Presencial,2022/03/26
JOB-100421,DevOpsLab,Lima,Perú,Backend Developer,TypeScript,Vue,Junior,"$12,964",Híbrido,2023-08-28
JOB-100252,CloudForge,Concepción,Chile,Cloud Architect,JavaScript,Vue,Senior,USD 33793,Presencial,2024-11-21
JOB-100899,GreenBit,Valparaíso,Chile,Data Scientist,JavaScript,.NET,Senior,28362,Remoto,2022/02/17
